Fecha;PM10;PM2.5;Vel Viento;Dir Viento;NO;NO2;NOX;SO2;CO;OZONO;BC ug/m3;Temperatura;Presion Baro;HR;Precipitacion;Rad Solar
1/01/2024 1:00;17,1;0;1,2;232;1,8;6,3;8,1;0,6;0,28;5,2;1,3;13,6;0;86,9;0;0
1/01/2024 2:00;24,3;0;1,6;288;2;6,4;8,4;0,7;0,27;5,3;1,7;12,8;0;86,17;0;0
1/01/2024 3:00;19,5;0;0,9;344;4,7;7,5;12,2;0,5;0,32;1;1,6;12;0;88,06;0;0
1/01/2024 4:00;28,4;0;1,4;128;2,1;6,9;8,9;0,5;0,26;2,5;1,9;12,7;0;88,48;0;0
1/01/2024 5:00;26,5;0;1;156;3,7;8,8;12,5;0,6;0,39;1,5;2,7;12,7;0;86,68;0;0
1/01/2024 6:00;36,2;0;0,3;149;3;7,1;10,1;0,4;0,3;2,7;2,1;11,6;0;86,11;0;0
1/01/2024 7:00;25,9;0;0,1;168;7,4;6,4;13,8;0,4;0,38;1,4;2,5;11,3;0;88,22;0;39
1/01/2024 8:00;30,1;0;1,2;319;8,1;6,9;15;0,6;0,41;9,8;2,7;17,6;0;64,96;0;231
1/01/2024 9:00;32,1;0;1,7;279;6,7;9,1;15,8;0,9;0,4;21,6;3,2;20,4;0;51,3;0;417
1/01/2024 10:00;25,1;0;0,9;48;3,4;8,9;12,3;0,8;0,3;29,5;2,5;20,6;0;50,15;0;478
1/01/2024 11:00;27,5;0;1,1;60;1,1;3,1;4,2;0,6;0,13;25,5;0,8;20,7;0;48,41;0;532
1/01/2024 12:00;28,2;0;1,3;87;0,8;1,6;2,4;0,6;0,1;24,4;0,4;21,4;0;45,3;0;574
1/01/2024 13:00;26,5;0;1,8;63;0,6;1,1;1,6;0,6;0,1;25,5;0,5;21,7;0;44,97;0;602
1/01/2024 14:00;22,3;0;0,9;43;0,5;1,2;1,7;0,6;0,1;27;0,4;22,5;0;40,68;0;401
1/01/2024 15:00;21,5;0;3,1;306;0,6;2,5;3,1;0,9;0,16;41;0,9;22,1;0;47,43;0;351
1/01/2024 16:00;16,1;0;4,8;303;0,8;3,9;4,7;1,3;0,24;47,5;1,4;20,3;0;59,13;0;366
1/01/2024 17:00;22,4;0;3,9;286;0,7;3,9;4,7;1,2;0,21;36,6;1,1;18,6;0;64,24;0;172
1/01/2024 18:00;16,8;0;3,7;295;0,6;5,4;6;1,2;0,25;30,7;1,1;16,6;0;71,01;0;31
1/01/2024 19:00;28,3;0;1,5;267;0,4;8,4;8,9;1,1;0,29;22,2;1,3;15,2;0;78,15;0;0
1/01/2024 20:00;21,9;20,6;2,1;290;0,6;10;10,6;1,1;0,36;16,9;2,1;14,9;0;79,73;0;0
1/01/2024 21:00;22,7;0;1;344;1,2;12,5;13,7;1,1;0,36;7,3;1,6;14;0;85,16;0;0
1/01/2024 22:00;18,1;15,4;0,4;300;1,8;13,6;15,5;0,9;0,38;3,1;1,6;12,9;0;87,46;0;0
1/01/2024 23:00;26,4;26,4;0,9;243;2,5;14,2;16,7;0,8;0,38;1,5;1,5;12,6;0;89,45;0;0
2/01/2024 0:00;25,2;15,6;0,9;270;4,1;12,8;16,9;0,8;0,36;0,7;1,6;12,6;0;88,88;0;0
2/01/2024 1:00;30,1;11,5;1,4;344;12,2;12,8;25;0,9;0,5;0,6;2,4;12,6;0;89,04;0;0
2/01/2024 2:00;24,3;13;0,4;250;9,1;10,6;19,7;0,8;0,38;0,6;2,2;11,8;0;89,43;0;0
2/01/2024 3:00;27,3;27,3;0,5;196;5,3;10,1;15,4;0,7;0,31;0,4;1,9;11,3;0;90,02;0;0
2/01/2024 4:00;16,2;14,2;0,7;263;6,2;9,6;15,8;0,6;0,28;0,4;2;10,2;0;84,95;0;0
2/01/2024 5:00;19,6;10,9;0,4;6;8,8;7,6;16,4;0,5;0,26;0,6;2;9,5;0;89,05;0;0
2/01/2024 6:00;19,9;12,6;1,2;232;17,5;7,4;24,9;0,4;0,3;0,7;2,6;9,2;0;90,18;0;0
2/01/2024 7:00;23;8,2;0,4;50;42,9;7,3;50,1;0,6;0,68;1,1;5,4;9,5;0;91,35;0;35
2/01/2024 8:00;19,1;5,4;1,3;342;63,5;13,5;77;0,9;1,38;2,8;5,4;14,2;0;84,55;0;198
2/01/2024 9:00;56,9;8,4;1,3;25;10,2;9,9;20,1;0,9;0,38;15,4;2,7;17,9;0;57,99;0;299
2/01/2024 10:00;40,1;5,5;1,7;285;4,4;6,6;11;0,8;0,24;21,7;1,4;19,5;0;48,26;0;460
2/01/2024 11:00;40,6;3,8;1,3;329;3,5;5,3;8,8;0,8;0,23;29,3;1,6;21,7;0;42,53;0;714
2/01/2024 12:00;29,8;2,5;1,7;281;2,8;6,7;9,4;0,9;0,27;39,4;2;23;0;39,25;0;684
2/01/2024 13:00;28,7;1,8;0,7;271;1,9;6,8;8,8;1;0,25;45,1;1,8;23,2;0;38,47;0;727
2/01/2024 14:00;25,9;15,2;4,1;299;1,7;7,8;9,5;1,5;0,27;53,5;2,9;22,1;0;48,09;0;519
2/01/2024 15:00;30,6;20;5,1;299;1,3;7;8,3;1,6;0,26;57,8;2,7;20,5;0;55,77;0;398
2/01/2024 16:00;26,3;16,2;4,4;293;1,1;7,3;8,4;1,6;0,25;53,5;2,6;19,5;0;58,85;0;280
2/01/2024 17:00;36,6;11,6;3,9;299;1;8,1;9,1;1,6;0,26;43,4;2,4;18;0;64,13;0;120
2/01/2024 18:00;37,6;11,9;3;296;0,7;10,8;11,5;1,5;0,33;35,3;2,6;16,5;0;68,81;0;25
2/01/2024 19:00;33,9;17,9;2,8;304;0,3;14;14,3;1,5;0,39;33,3;2,9;15,6;0;70,57;0;0
2/01/2024 20:00;35,9;25;1,3;324;0,4;11,9;12,3;1,3;0,31;25,7;2,4;14,1;0;76,9;0;0
2/01/2024 21:00;40,6;22,6;0,9;266;1,7;21,7;23,4;1,1;0,48;5,5;3,4;13;0;85,04;0;0
2/01/2024 22:00;34,9;17,6;1,2;323;8,7;23,2;31,9;1,3;0,63;0,9;4,3;13,2;0;85,89;0;0
2/01/2024 23:00;34,1;14,8;1,7;308;7,5;23,4;30,9;1,5;0,41;1,5;3,1;13,2;0;79,53;0;0
3/01/2024 0:00;33,9;12,9;0,7;360;2,9;14,6;17,4;1,1;0,28;6,5;1,9;12,9;0;83,35;0;0
3/01/2024 1:00;31;18,1;1,1;291;1,7;11,5;13,2;0,8;0,3;6;1,7;12,2;0;85,17;0;0
3/01/2024 2:00;28,6;13,1;0,8;287;1,7;9,3;11;0,8;0,27;6,9;1,6;12,6;0;85,81;0;0
3/01/2024 3:00;30,6;9,8;1,5;295;1,1;9,4;10,4;0,8;0,23;8,3;1,5;12,5;0;85,59;0;0
3/01/2024 4:00;26,5;10,6;1,3;359;1,5;7,7;9,1;0,7;0,22;6,2;1,2;11,8;0;86,23;0;0
3/01/2024 5:00;26,9;8,2;1,1;326;11,4;13,8;25,2;0,8;0,36;0,4;3,4;11,7;0;85,97;0;0
3/01/2024 6:00;26,2;6,9;0,9;349;24,6;11,5;36,1;0,8;0,5;0,7;4,8;10,9;0;83,4;0;0
3/01/2024 7:00;28,9;16,6;1,1;296;57,4;12,3;69,7;1;0,95;1;8,7;10,9;0;78,27;0;32
3/01/2024 8:00;31,5;21,8;1,5;309;74,6;19,7;94,3;2,4;1,54;2,7;15,1;15,4;0;72,75;0;207
3/01/2024 9:00;59,7;25;1,6;345;38,1;25,4;63,6;4,3;1,16;10,2;10,8;19,3;0;55,54;0;380
3/01/2024 10:00;62,1;27,1;1,8;297;18,3;20,3;38,6;3,3;0,74;20,7;5,9;20,3;0;51,7;0;596
3/01/2024 11:00;56,4;23,6;1,9;339;7;12,1;19,1;1,5;0,4;28,3;3,3;21,4;0;44,53;0;475
3/01/2024 12:00;40;18;1,8;301;4;9,6;13,6;1,2;0,34;37;2,6;22;0;41,19;0;517
3/01/2024 13:00;36;13,7;1,9;295;1,6;5,3;6,9;1;0,24;44,8;1,8;23,3;0;35,58;0;675
3/01/2024 14:00;27,6;19,3;4,1;300;1,2;7,3;8,4;1,6;0,31;52,9;2,7;19,7;0;56,02;0;201
3/01/2024 15:00;37,6;20;4,7;296;1;7,1;8,2;1,6;0,29;56,3;2,4;20;0;56,14;0;310
3/01/2024 16:00;34,5;15;4;306;0,9;7,5;8,4;1,4;0,28;50;2,2;18,5;0;61,51;0;164
3/01/2024 17:00;44,7;12,6;4,3;292;1,2;7,6;8,7;1,5;0,3;48,1;2,3;19;0;60,23;0;269
3/01/2024 18:00;42,7;15,4;3,8;290;0,8;9,7;10,5;2;0,36;34,7;2,2;17,5;0;66,42;0;76
3/01/2024 19:00;30,8;15,7;3,2;294;0,6;13,3;14;2,7;0,43;22,9;2,4;15,9;0;72,75;0;0
3/01/2024 20:00;34,9;16,8;2;293;0,8;10,3;11,1;1,5;0,32;13,3;1,7;14,7;0;71,76;0;0
3/01/2024 21:00;30,7;11,7;1,4;237;1,4;12,3;13,8;1,1;0,33;5,5;1,7;12,8;0;77,44;0;0
3/01/2024 22:00;21,8;8,7;1,4;274;6,3;16,5;22,9;1,1;0,45;1;2,5;12,1;0;78,01;0;0
3/01/2024 23:00;21,1;9;0,4;355;13,5;16,7;30,2;1;0,54;0,9;2,8;10,8;0;77,91;0;0
4/01/2024 0:00;23,2;7,3;0,3;350;17,8;13,5;31,3;0,9;0,55;0,8;3,5;9,9;0;78,17;0;0
4/01/2024 1:00;17,4;11,8;1;254;33,6;15,1;48,7;0,9;0,74;0,6;5,5;9,6;0;87,88;0;0
4/01/2024 2:00;19,2;10,5;1,1;223;44,9;15,4;60,3;1,1;0,7;0,8;6,1;9,3;0;87,56;0;0
4/01/2024 3:00;34,9;9,3;1,4;20;41,8;13,8;55,6;0,9;0,67;0,8;6;8,9;0;89,1;0;0
4/01/2024 4:00;33;11;1,4;19;32,7;10,2;43;0,7;0,57;1,2;5,3;8,4;0;90,12;0;0
4/01/2024 5:00;25,3;9;1,2;288;31,5;9,6;41;0,5;0,56;0,9;5,1;8;0;90,9;0;0
4/01/2024 6:00;28,8;13,8;1,4;275;55,5;9,7;65,1;0,6;0,69;0,9;7,6;7,7;0;91,05;0;0
4/01/2024 7:00;26,5;10,1;1,4;286;100,6;10,7;111,4;0,8;1,3;1,2;10,1;8,2;0;88,67;0;39
4/01/2024 8:00;28,4;21,7;0,9;326;70,2;15,3;85,5;1;1,28;2,7;13,1;14,2;0;82,81;0;203
4/01/2024 9:00;58,5;29,3;1,1;25;33,5;23,9;57,3;2,2;1,08;10,5;9;18;0;61,33;0;426
4/01/2024 10:00;49,9;22;0,6;58;16,6;20,2;36,9;4;0,8;22,8;5,8;20,4;0;46,77;0;628
4/01/2024 11:00;53,4;23,1;1,7;325;9,5;16,9;26,5;3;0,55;34,3;4,7;22,2;0;37,21;0;740
4/01/2024 12:00;42,4;23,3;1,1;291;3,9;10,3;14,2;2;0,34;44,7;2,6;23;0;33,25;0;849
4/01/2024 13:00;42,7;16,8;3,5;307;2,4;8,2;10,6;1,9;0,28;55;2,5;24,3;0;31,54;0;821
4/01/2024 14:00;34;30,9;5,6;299;1,3;6,3;7,6;2,1;0,26;57;2,7;21,9;0;48;0;594
4/01/2024 15:00;35,4;21,6;4,4;292;1,2;6,6;7,8;1,5;0,26;49,1;2,1;19,7;0;54,78;0;294
4/01/2024 16:00;62,7;15,1;4,9;295;1,3;5;6,3;1,5;0,22;49,1;1,7;21;0;50,49;0;498
4/01/2024 17:00;43,4;15,1;4,3;303;1;5;6,1;1,4;0,21;44,8;1,4;19,6;0;53,81;0;263
4/01/2024 18:00;36,1;10,5;3,8;299;0,8;7,4;8,2;1,4;0,29;34,3;1,7;17,4;0;62,48;0;58
4/01/2024 19:00;28,1;9,4;3,3;294;0,9;14,8;15,7;1,6;0,47;21,3;2,7;15,9;0;72,94;0;0
4/01/2024 20:00;28,2;18,3;0,7;313;0,9;16,1;17;1,3;0,46;10,1;2,6;13,6;0;81,45;0;0
4/01/2024 21:00;28,6;12,7;1,5;330;2,1;16,8;18,9;1,1;0,5;5,6;2,4;12,3;0;87,13;0;0
4/01/2024 22:00;24,3;10,8;0,4;303;2,4;16,4;18,8;1;0,49;3,5;2,3;12,2;0;88,79;0;0
4/01/2024 23:00;30,5;11,8;2;333;2,8;15,3;18;1;0,44;6,8;2,4;13,1;0;88;0;0
5/01/2024 0:00;34,7;11,1;1,2;291;1,4;14,5;16;1;0,39;4,9;2,4;12,2;0;86,36;0;0
5/01/2024 1:00;27,9;14,3;1,3;296;2,2;12,6;14,8;0,6;0,3;3,3;2,1;11,5;0;88,62;0;0
5/01/2024 2:00;22;12,4;1,6;281;2,3;9,7;12;0,7;0,22;8,5;1,8;12,5;0;87,02;0;0
5/01/2024 3:00;17,9;15,2;0,6;230;1,4;8,6;10;0,6;0,17;6,3;1,2;12;0;85,87;0;0
5/01/2024 4:00;29,3;17,7;1,5;298;0,8;7,8;8,7;0,6;0,13;9,6;1,1;11,8;0;85,91;0;0
5/01/2024 5:00;20,8;13,3;0,9;223;1,5;8,2;9,7;0,5;0,14;4,9;1,4;10,5;0;87,63;0;0
5/01/2024 6:00;15,6;10;1,1;338;10,8;12,8;23,6;0,5;0,27;0,9;2,7;10,5;0;89,93;0;0
5/01/2024 7:00;25,5;7,8;0,9;317;47,7;14,1;61,9;0,8;0,73;0,8;7,8;10,7;0;89,82;0;20
5/01/2024 8:00;20,9;14;0,9;360;58,7;20,7;79,4;3,1;1,23;2,7;12,4;13,7;0;79;0;152
5/01/2024 9:00;48,5;14,6;0,8;13;28,4;20,7;49,1;3,8;0,81;12,4;9,1;18,2;0;55,89;0;422
5/01/2024 10:00;52,2;29,8;1,6;354;16;21,1;37,2;1,9;0,67;22,2;7,1;20,5;0;46;0;524
5/01/2024 11:00;61,8;34,1;1,5;357;8,3;16,5;24,8;1,7;0,45;35,3;4,5;21,2;0;42,94;0;603
5/01/2024 12:00;53;25,6;2,1;299;4,3;11,2;15,5;2,5;0,27;45,5;3,1;21,6;0;39,04;0;768
5/01/2024 13:00;52,7;22,4;3;315;1,9;8,3;10,3;2;0,23;56;2,9;21,9;0;40,92;0;543
5/01/2024 14:00;46,4;30,5;3,7;315;0,9;5,2;6,2;1,5;0,18;57,7;2;21;0;44,96;0;499
5/01/2024 15:00;49,1;28;4,5;305;1,2;5,3;6,5;1,5;0,19;56,2;1,9;21,7;0;46,07;0;558
5/01/2024 16:00;46,2;31,5;4,6;283;1,4;6,3;7,7;1,8;0,21;49,5;1,8;20,7;0;50,13;0;413
5/01/2024 17:00;39,4;22,5;4,6;292;1,3;6,1;7,3;1,2;0,22;42,7;1,6;18,9;0;57,35;0;231
5/01/2024 18:00;34,9;18,2;3,8;305;1;10,3;11,3;1,4;0,32;30,7;1,9;16,9;0;67,42;0;41
5/01/2024 19:00;26,7;12,6;2,7;331;0,4;10,1;10,5;1,4;0,3;25,9;1,8;15,6;0;73,72;0;0
5/01/2024 20:00;30,2;9;2,5;320;0,4;11,6;12,1;1,2;0,34;22;1,8;15,2;0;75,63;0;0
5/01/2024 21:00;25,3;18,9;2,4;329;0,6;17,7;18,3;1,5;0,44;13,4;2,5;15,2;0;75,33;0;0
5/01/2024 22:00;30,9;21,4;2,6;330;1,5;23,3;24,7;2,2;0,55;6,7;3,5;15,2;0;74,42;0;0
5/01/2024 23:00;42,1;16,1;2,4;328;1,6;20;21,6;2,1;0,49;8,8;3,1;14,8;0;78,27;0;0
6/01/2024 0:00;46;11,5;2,8;297;0,7;15,1;15,9;1,7;0,37;13,1;2,4;14,4;0;72,74;0;0
6/01/2024 1:00;35,1;14,3;0,9;333;1;13,7;14,7;0,9;0,33;8,2;2,1;12;0;77,11;0;0
6/01/2024 2:00;25,2;17,7;0,8;323;2,5;13,1;15,6;0,7;0,34;4,1;1,8;9,9;0;73,58;0;0
6/01/2024 3:00;27,4;16,4;1,5;5;2,2;13,3;15,5;0,9;0,26;3,8;1,7;9,5;0;81,82;0;0
6/01/2024 4:00;28;12,3;1,1;350;1,1;11,6;12,7;0,8;0,18;5,9;1,3;9,2;0;84,03;0;0
6/01/2024 5:00;20,7;8,9;1,2;297;6,8;11,9;18,7;0,5;0,25;2,2;1,6;8,4;0;90,05;0;0
6/01/2024 6:00;22,4;11,5;0,7;280;16,4;12,7;29,1;0,3;0,33;0,9;2,8;8,3;0;88,43;0;0
6/01/2024 7:00;23,7;14,7;1,1;291;31,3;12,3;43,6;0,3;0,61;1,5;4,8;8,4;0;83,53;0;37
6/01/2024 8:00;29,8;19,3;0,8;353;30,8;16,3;47,2;0,8;0,75;5,8;5,9;13,7;0;78,62;0;210
6/01/2024 9:00;45,2;33,2;1,6;30;21,6;20,1;41,7;1,5;0,76;15,9;5,7;18,4;0;52,4;0;433
6/01/2024 10:00;43,9;25,7;1,1;26;11,6;19,9;31,5;1,2;0,64;31,4;4,5;20,3;0;39,42;0;627
6/01/2024 11:00;34,1;21,3;1,8;306;6,8;15,9;22,7;0,8;0,49;41,8;3,2;23;0;28,39;0;768
6/01/2024 12:00;34,6;15,2;1;237;3,2;9,7;12,9;0,5;0,31;43,6;1,9;23,6;0;24,24;0;829
6/01/2024 13:00;37,7;10,8;2,8;135;1,4;3,8;5,2;0,1;0,14;27,1;0,6;24,3;0;20,99;0;881
6/01/2024 14:00;29;12,4;2,9;146;1;2,2;3,2;0,1;0,09;25,4;0,3;24,5;0;20,88;0;805
6/01/2024 15:00;20,5;11,7;2,7;182;1,4;2,6;4;0,2;0,13;24,5;0,6;24,4;0;25,09;0;684
6/01/2024 16:00;18,3;11,7;3;138;1,2;2,5;3,6;0,2;0,12;25,4;0,7;22,9;0;31,28;0;487
6/01/2024 17:00;15,6;8,8;2,9;165;1,2;3;4,2;0,2;0,13;23,8;0,6;21;0;34,4;0;280
6/01/2024 18:00;10,9;6,1;1,5;81;0,6;3,1;3,8;0,2;0,14;24;0,7;18,6;0;41,65;0;61
6/01/2024 19:00;7,6;4,4;2,1;118;0,2;2,9;3,1;0,3;0,13;23,7;0,7;16,8;0;49,43;0;0
6/01/2024 20:00;5,8;3,2;2,1;148;0,5;6,8;7,3;0,4;0,22;18,1;1;15,4;0;54,52;0;0
6/01/2024 21:00;4,6;2,4;0,1;226;1,2;9,7;10,9;0,5;0,25;14,5;1,1;13,4;0;63,24;0;0
6/01/2024 22:00;8,9;1,9;0,2;319;3,2;13,5;16,7;0,4;0,39;6,7;1,5;11,7;0;70,78;0;0
6/01/2024 23:00;7;1,9;0,8;3;8,2;17,8;26;0,4;0,54;1,1;1,9;9,7;0;73,11;0;0
7/01/2024 0:00;11,8;2,1;0,6;279;17,7;18,3;36,1;0,4;0,66;1;2,1;8,9;0;69,77;0;0
7/01/2024 1:00;13,7;3,6;1,2;340;22,8;18,3;41,1;0,6;0,75;1,1;3;8,1;0;71,45;0;0
7/01/2024 2:00;23,9;4,2;0,9;320;18,7;16,7;35,5;0,6;0,66;0,8;2,3;7,7;0;81,54;0;0
7/01/2024 3:00;20,9;7,4;1;291;24,4;14,7;39;0,5;0,7;1;2,7;7,2;0;84,67;0;0
7/01/2024 4:00;21,5;6,6;0,9;33;20,6;14;34,6;0,5;0,61;1,3;2,6;7,3;0;86,43;0;0
7/01/2024 5:00;23,9;7,4;1,2;26;6,5;11,6;18,1;0,5;0,31;2,9;1,5;7,8;0;84,8;0;0
7/01/2024 6:00;21,7;10,5;1,2;283;11,4;12,5;23,9;0,3;0,35;0,8;2;6,9;0;83,57;0;0
7/01/2024 7:00;18,9;10,4;1,1;281;32,3;11,6;43,9;0,4;0,63;1,3;3,8;7;0;82,85;0;36
7/01/2024 8:00;30,6;8,5;0,4;349;25,6;13,1;38,7;1,5;0,64;7,9;4,4;15,2;0;61,1;0;232
7/01/2024 9:00;37,4;11,5;1,3;336;10,9;11,3;22,1;1,1;0,46;18,8;2,4;19,3;0;41,92;0;450
7/01/2024 10:00;40,5;21,4;0,7;323;3,7;5;8,7;0,6;0,25;25,8;0,9;20,7;0;37,48;0;640
7/01/2024 11:00;33,7;22,3;0,2;105;1,7;3;4,7;0,5;0,21;25,9;0,7;22;0;35,97;0;781
7/01/2024 12:00;30,1;17,1;2,9;133;1,1;2;3,1;0,6;0,19;21,1;0,5;21,8;0;39,23;0;767
7/01/2024 13:00;25,7;16,1;3;135;0,9;1,7;2,6;0,7;0,19;19,8;0,5;21,2;0;43,74;0;613
7/01/2024 14:00;0;25,3;2,3;151;0,8;1,5;2,4;0,7;0,19;20;0,5;21;0;44,05;0;502
7/01/2024 15:00;0;23,3;2,3;173;1,3;2,4;3,6;0,7;0,22;20,2;0,6;21;0;44,52;0;441
7/01/2024 16:00;0;17,5;2,7;159;1;1,9;2,9;0,8;0,2;21,8;0,5;21,6;0;41,44;0;484
7/01/2024 17:00;0;13,4;2,4;147;0,7;1,7;2,4;0,8;0,19;22,7;0,6;20,1;0;45,08;0;300
7/01/2024 18:00;0;13,3;2,4;147;0,7;2,8;3,5;0,9;0,22;20,2;0,6;17,7;0;53,63;0;63
7/01/2024 19:00;0;9,8;1,6;155;0,5;4,7;5,2;0,9;0,26;17;0,7;15,4;0;61,31;0;0
7/01/2024 20:00;0;6,8;0,7;206;0,5;5,5;5,9;0,9;0,28;15,3;0,9;14,1;0;68,27;0;0
7/01/2024 21:00;0;4,7;0,8;43;0,4;4,6;5;0,9;0,24;18,1;0,6;13,7;0;65,97;0;0
7/01/2024 22:00;7,2;3,4;0,5;149;5,8;14,4;20,2;0,9;0,47;4,4;1,3;12,4;0;72,5;0;0
7/01/2024 23:00;11,6;2,9;1,4;343;17,2;17,3;34,5;1,1;0,68;1,3;2,9;11,6;0;77,64;0;0
8/01/2024 0:00;13,1;3,1;1,9;347;3,7;12,6;16,3;1,3;0,41;4,1;1,6;10,6;0;81,42;0;0
8/01/2024 1:00;19,4;3,6;0,6;298;7,2;13,3;20,6;1,1;0,41;1,1;1,7;9,3;0;85,37;0;0
8/01/2024 2:00;14,3;3,6;0,5;47;5,2;12,8;18;1,2;0,34;1,7;1,6;9,3;0;87,63;0;0
8/01/2024 3:00;21,1;6,9;1;248;4,9;11,3;16,2;0,7;0,27;1,1;1,6;8,9;0;88,44;0;0
8/01/2024 4:00;22,8;6,5;1,1;341;7;10,8;17,8;0,6;0,3;0,7;1,7;8,3;0;89,53;0;0
8/01/2024 5:00;17,6;9,4;1,2;308;12,2;10,9;23,1;0,5;0,33;0,9;1,8;8;0;90,08;0;0
8/01/2024 6:00;21,1;7,5;1,2;284;18,8;10,4;29,1;0,5;0,33;0,7;2,3;7,6;0;89,26;0;0
8/01/2024 7:00;20,6;13,7;0,6;268;34,9;10,3;45,2;0,7;0,57;1,5;3,7;8;0;79,7;0;44
8/01/2024 8:00;25,9;14,5;1,5;11;43,9;17,2;61,1;2,1;0,81;4;6,3;13,5;0;82,2;0;199
8/01/2024 9:00;49,2;24,9;1,6;327;19,4;16,6;36;4;0,54;15,3;4,6;18,4;0;52,15;0;430
8/01/2024 10:00;48,4;30,8;1,5;312;6,9;9;15,9;2,3;0,31;25,9;2,3;19,8;0;44,28;0;573
8/01/2024 11:00;37;25,2;1,8;25;2,6;5,1;7,8;1,3;0,2;33;1,3;20,4;0;42,81;0;753
8/01/2024 12:00;37,1;18,1;1,3;113;1,1;2,6;3,7;0,8;0,13;27,8;0,6;22,3;0;37,46;0;872
8/01/2024 13:00;42,2;16,1;1,5;259;1;1,8;2,8;0,7;0,12;25,3;0,3;23,3;0;31,9;0;863
8/01/2024 14:00;30,5;14,6;3;247;1,3;2;3,2;0,7;0,11;22,8;0,3;23,6;0;29,43;0;769
8/01/2024 15:00;22,4;22;2,7;250;1;1,8;2,8;0,8;0,12;26,1;0,5;24;0;30,1;0;691
8/01/2024 16:00;16,8;16,8;4,7;291;1,8;4,5;6,3;1,8;0,26;36,9;1,5;22,3;0;47,77;0;510
8/01/2024 17:00;0;17,4;5,1;314;1,3;3,8;5,1;1,7;0,22;31,8;1,3;18,9;0;60,61;0;285
8/01/2024 18:00;19,9;12;3,6;303;0,9;4,6;5,5;1,4;0,22;25,4;1;17,2;0;62,74;0;72
8/01/2024 19:00;16,3;8,3;2,8;319;0,8;8,3;9;1,3;0,27;16,6;1,4;15,2;0;65,98;0;0
8/01/2024 20:00;11,3;5,8;0,6;75;0,8;10,2;11;1,2;0,29;10,5;1,4;12,6;0;75,88;0;0
8/01/2024 21:00;11,1;4,1;0,5;276;1,4;11,9;13,3;1,1;0,35;7,1;1,5;11,2;0;84,02;0;0
8/01/2024 22:00;8,3;3;1,1;237;7,6;15,6;23,2;1;0,49;1,1;2,1;10;0;86,38;0;0
8/01/2024 23:00;12,8;2,3;1,3;249;19;16,3;35,3;0,9;0,69;0,9;2,3;9,3;0;87,03;0;0
9/01/2024 0:00;25,7;1,8;1,4;271;37,1;14,8;51,9;0,9;0,99;0,9;1,8;8,7;0;88,05;0;0
9/01/2024 1:00;24,3;2,7;0,4;82;17;13,5;30,4;0,5;0,58;1,7;2,6;8,6;0;87,94;0;0
9/01/2024 2:00;23,8;2,9;1;263;14,9;13,1;28;0,4;0,53;0,8;2,6;8,4;0;87,38;0;0
9/01/2024 3:00;18,1;6,2;0,6;281;15,5;13,9;29,4;0,4;0,52;0,7;3,1;8,4;0;89,02;0;0
9/01/2024 4:00;25,2;5,9;1,4;280;15,1;12;27,1;0,3;0,36;0,6;3;7,9;0;88,85;0;0
9/01/2024 5:00;18,6;5,6;1,4;283;19;10,5;29,5;0,2;0,38;0,8;3,7;7,5;0;87,02;0;0
9/01/2024 6:00;26,8;9,1;1;253;32,9;11;43,9;0,3;0,47;1;5,6;7,4;0;85,23;0,1;0
9/01/2024 7:00;24;10;0,9;314;55,9;11,7;67,6;0,4;0,76;1,1;8,8;7,7;0;78,1;0;36
9/01/2024 8:00;28,3;19,7;1,8;31;51,9;17,2;69,1;1,4;1,1;3,4;9,3;13,1;0;82,43;0;212
9/01/2024 9:00;42,6;32;0,9;71;43,7;25,2;68,9;3;1,18;8,9;8,8;17,5;0;56,29;0;432
9/01/2024 10:00;56,9;25,1;1;340;20,9;22;42,9;2,6;0,77;22,1;6,5;20,3;0;43,86;0;620
9/01/2024 11:00;46,5;38,4;0,5;7;9,3;16;25,3;1,7;0,56;32,8;4,2;21,6;0;38,9;0;741
9/01/2024 12:00;55,7;27,6;1,8;245;4,7;9,5;14,1;0,9;0,36;26,6;2,6;23,2;0;34,89;0;790
9/01/2024 13:00;57,2;23;3,5;241;1,8;2,7;4,6;0,5;0,18;19,7;0,6;23,8;0;31,99;0;760
9/01/2024 14:00;40,6;20,4;2,5;272;2;4,4;6,4;0,7;0,23;21,9;0,9;21,9;0;39,57;0;260
9/01/2024 15:00;30,1;14,3;4;308;2,3;9,5;11,8;1,6;0,34;32,4;3,1;19,5;0;58,19;0;146
9/01/2024 16:00;37,8;10,7;2,4;324;2,6;10;12,6;1,6;0,34;28,5;3;20,3;0;52,76;0;159
9/01/2024 17:00;31,2;9,9;3;324;2,9;10,5;13,4;1,6;0,37;26,1;3,1;19,8;0;57,81;0;161
9/01/2024 18:00;42,4;18,4;1,7;182;1,8;6,5;8,3;0,9;0,28;15,8;0,9;18,8;0;49,65;0;86
9/01/2024 19:00;30,8;12,9;3;352;2;17,5;19,5;1,4;0,6;9,3;3,3;15,8;0;74,05;0;0
9/01/2024 20:00;34,3;8,9;1,8;21;1,7;18,3;20;1,3;0,58;4,6;3,4;14,2;0;79,94;0;0
9/01/2024 21:00;26,9;7,8;1,6;346;7,6;22,5;30;1,5;0,72;0,8;4,4;13,5;0;81,64;0;0
9/01/2024 22:00;32,9;10,7;1,3;338;18,3;22,2;40,6;1,2;0,71;0,8;4,5;12,4;0;83,85;0;0
