fecha;PM10;PM2.5;Vel Viento;Dir Viento ;NO;NO2;NOX;SO2;CO;OZONO;BC;Temperatura;Presion Baro;HR;Precipitacion;Rad Solar
1/01/2024 1:00;59,9;33,8;0;0;13,8;16,3;30,2;1,8;0,87;2,8;0;14,3;563;0;0;0
1/01/2024 2:00;116,4;72,2;0;0;8,2;14,5;22,7;1,7;0,76;3,4;0;13,9;563;0;0;0
1/01/2024 3:00;126,5;73,3;0;0;11,5;12,8;24,3;1,6;0,65;2,7;0;12,9;562;0;0;0
1/01/2024 4:00;75,5;53;0;0;6,1;9,7;15,8;0,5;0,48;3,3;0;12,1;562;0;0;0
1/01/2024 5:00;52,6;47,5;0;0;3,8;10,9;14,8;8,2;0,39;5,5;0;12,7;562;0;0;0
1/01/2024 6:00;49,6;44,6;0;0;3,7;9,7;13,4;7,8;0,37;6,6;0;12,8;563;0;0;0
1/01/2024 7:00;48,2;41,8;0;0;7,9;10,2;18,1;4,3;0,44;3,5;0;12;563;0;0;21
1/01/2024 8:00;60,1;29,7;0;0;5,4;6,7;12,2;6,7;0,35;8,5;0;14,8;563;0;0;243
1/01/2024 9:00;41,3;23,7;0;0;2,4;4;6,5;2,4;0,23;15,1;0;17,3;563;0;0;403
1/01/2024 10:00;25;25;0;0;1,4;3,1;4,5;2,9;0,21;15,6;0;18,7;564;0;0;599
1/01/2024 11:00;0;17,6;0;0;2,5;3,6;6,1;1;0,21;18,4;0;19,1;563;0;0;584
1/01/2024 12:00;0;12,4;0;0;3,1;4,1;7,2;0;0,29;20;0;19,3;563;0;0;405
1/01/2024 13:00;8,7;8,7;0;0;1;3,3;4,3;0,7;0,22;22,6;0;20,4;563;0;0;547
1/01/2024 14:00;41,9;7,3;0;0;3;8,7;11,6;1,8;0,39;38,6;0;20,8;562;0;0;395
1/01/2024 15:00;22;5,7;0;0;1,5;7,3;8,8;2;0,39;36,9;0;20,5;561;0;0;241
1/01/2024 16:00;34,3;11,6;0;0;3,8;7,9;11,8;1,6;0,42;21,5;0;20,4;561;0;0;230
1/01/2024 17:00;33;9,2;0;0;1,5;6,9;8,5;1,6;0,43;25,9;0;19,6;561;0;0;117
1/01/2024 18:00;38,1;7,2;0;0;1;8,5;9,5;1,2;0,51;21;0;17,8;561;0;0;22
1/01/2024 19:00;36,5;15,6;0;0;1,5;15,6;17,1;1,7;0,68;11,8;0;16,4;562;0;0;0
1/01/2024 20:00;29,9;11,2;0;0;1,3;16,4;17,7;1,4;0,67;9,3;0;15,7;563;0;0;0
1/01/2024 21:00;53,9;19,7;0;0;9;21,5;30,5;0,9;0,96;2,4;0;14,8;563;0;0;0
1/01/2024 22:00;65,7;23,2;0;0;15,8;19,5;35,3;2,1;1;1,6;0;14,2;563;0;0;0
1/01/2024 23:00;67,7;30,2;0;0;19,9;17,5;37,4;2,8;0,91;1,6;0;14,4;563;0;0;0
2/01/2024 0:00;72,3;35;0;0;5,1;11,6;16,7;1,9;0,41;3,2;0;14,1;563;0;0;0
2/01/2024 1:00;33,5;24,8;0;0;4,9;9,9;14,9;6,8;0,25;4;0;13,3;563;0;0;0
2/01/2024 2:00;32,3;17,5;0;0;13,2;12,7;25,9;4;0,25;1,9;0;11,9;562;0;0;0
2/01/2024 3:00;30,2;13;0;0;10,2;11,2;21,4;2,4;0,22;1,9;0;11,1;562;0;0;0
2/01/2024 4:00;38,6;14;0;0;10;11,9;21,9;2,7;0,24;2,1;0;10,9;562;0;0;0
2/01/2024 5:00;43,7;17,5;0;0;14,3;11,6;25,9;3,3;0,31;1,9;0;10,5;562;0;0;0
2/01/2024 6:00;27,5;16,1;0;0;21,7;12,5;34,2;3,2;0,5;1,8;0;9,8;562;0;0;0
2/01/2024 7:00;20,3;12,4;0;0;15,7;12;27,7;8,1;0,43;3;0;10,8;563;0;0;24
2/01/2024 8:00;34,1;13,1;0;0;13,1;9,6;22,8;6,5;0,47;6,4;0;13,6;563;0;0;239
2/01/2024 9:00;40,6;21,6;0;0;5,1;7;12,1;2,8;0,28;13,9;0;16,1;563;0;0;434
2/01/2024 10:00;41,9;16,5;0;0;4,5;6,9;11,4;2,9;0,26;16;0;17,4;563;0;0;529
2/01/2024 11:00;23,2;14,7;0;0;8,4;7,5;15,9;1,8;0,28;16,2;0;19;563;0;0;687
2/01/2024 12:00;14,5;14,5;0;0;9,9;8,4;18,3;0,4;0,35;16,5;0;20,3;562;0;0;643
2/01/2024 13:00;15,1;11;0;0;5,3;6,1;11,3;0,6;0,25;20,3;0;21,5;562;0;0;622
2/01/2024 14:00;29,2;8,3;0;0;1,8;9,4;11,3;2,7;0,34;45,7;0;20,8;561;0;0;486
2/01/2024 15:00;43;6,6;0;0;2,9;10,5;13,4;2,4;0,4;39,8;0;20,7;561;0;0;476
2/01/2024 16:00;50,2;13,4;0;0;3,2;9,4;12,5;1,8;0,36;33,3;0;19,8;561;0;0;270
2/01/2024 17:00;32,7;10,4;0;0;2,8;9,6;12,4;1,7;0,37;28,2;0;18,7;561;0;0;133
2/01/2024 18:00;51,6;12,1;0;0;1,7;13,6;15,3;2,4;0,46;22,2;0;17,3;561;0;0;23
2/01/2024 19:00;55,5;14,1;0;0;2,2;20,5;22,7;2,3;0,67;15,1;0;16,5;562;0;0;0
2/01/2024 20:00;49,4;10;0;0;4,9;30,1;35;2,5;0,9;5,7;0;15,9;562;0;0;0
2/01/2024 21:00;59,2;11,6;0;0;5,3;28,9;34,2;2,8;0,83;3,8;0;15,3;563;0;0;0
2/01/2024 22:00;63,5;18,7;0;0;10,8;24,4;35,1;3,2;0,73;5,4;0;14,9;563;0;0;0
2/01/2024 23:00;68,2;30,1;0;0;30,9;27,2;58,1;2,1;1,06;1,6;0;14,3;563;0;0;0
3/01/2024 0:00;79,2;27,4;0;0;37,5;22,7;60,2;1,4;0,85;1;0;13,7;563;0;0;0
3/01/2024 1:00;68,2;27,3;0;0;25,6;16,8;42,4;0,4;0,51;0,9;0;12,9;563;0;0;0
3/01/2024 2:00;63,8;25,7;0;0;17,7;17,2;34,9;0,4;0,39;1,4;0;12,8;562;0;0;0
3/01/2024 3:00;38,7;22,8;0;0;10,8;18,2;29;1,9;0,4;2,1;0;12,8;562;0;0;0
3/01/2024 4:00;55,4;28,8;0;0;6,3;16,8;23,1;4,4;0,33;4,9;0;12,7;562;0;0;0
3/01/2024 5:00;52,5;28,7;0;0;11,6;16,7;28,3;2,2;0,34;4,6;0;12;562;0;0;0
3/01/2024 6:00;41,8;27,2;0;0;19,2;17;36,2;6,9;0,5;4,3;0;11,7;563;0;0;0
3/01/2024 7:00;35,3;19,4;0;0;18,6;16;34,6;9;0,57;4,1;0;11,4;563;0;0;29
3/01/2024 8:00;46,7;19,2;0;0;30,3;17,5;47,8;14,6;0,56;4,3;0;13,5;563;0;0;203
3/01/2024 9:00;54,9;32,7;0;0;17,4;19,2;36,6;5;0,66;11,5;0;15,8;563;0;0;458
3/01/2024 10:00;62,9;36,3;0;0;16,4;33,8;50,2;2,5;1;18,9;0;17,5;563;0;0;460
3/01/2024 11:00;54,6;39,4;0;0;8,9;23,4;32,3;1,5;0,67;24,8;0;18,4;563;0;0;538
3/01/2024 12:00;49,9;31,1;0;0;4,9;8,6;13,5;0,2;0,3;27,8;0;20,2;562;0;0;715
3/01/2024 13:00;40,9;23;0;0;4,2;12;16,2;0,9;0,39;37,4;0;20,7;562;0;0;545
3/01/2024 14:00;46;20,2;0;0;3,6;16,9;20,4;2,4;0,5;43,4;0;20,2;561;0;0;282
3/01/2024 15:00;63,7;14,5;0;0;4,9;15,7;20,5;2,1;0,45;39,1;0;20;561;0;0;307
3/01/2024 16:00;74,5;17,1;0;0;4,9;13,4;18,2;2;0,46;34,8;0;19,6;561;0;0;286
3/01/2024 17:00;56,5;19,4;0;0;5,7;15,3;21;1,9;0,53;30,3;0;19;561;0;0;164
3/01/2024 18:00;56,6;22,5;0;0;2,6;14;16,5;2,6;0,47;26,4;0;17,2;561;0;0;36
3/01/2024 19:00;42,9;19,7;0;0;1,3;15,7;17;2,3;0,51;21;0;16;562;0;0;0
3/01/2024 20:00;49,3;21,2;0;0;1,9;15,5;17,4;2,3;0,45;20,2;0;16;562;0;0;0
3/01/2024 21:00;41,4;20,6;0;0;4,1;19,6;23,7;2,4;0,57;12,1;0;15,8;563;0;0;0
3/01/2024 22:00;38,4;19,6;0;0;5,6;20,9;26,6;1,1;0,62;5,2;0;15;563;0;0;0
3/01/2024 23:00;42,1;14,3;0;0;18,6;22,4;41;1,2;0,84;1,3;0;14;563;0;0;0
4/01/2024 0:00;42,3;17,7;0;0;24,2;20,4;44,6;0,7;0,73;0,9;0;12,3;563;0;0;0
4/01/2024 1:00;38,3;17,4;0;0;23,3;18,9;42,3;0,3;0,43;0,9;0;11,1;563;0;0;0
4/01/2024 2:00;59,8;14,3;0;0;22,2;16,8;38,9;0,1;0,34;1,1;0;10,2;563;0;0;0
4/01/2024 3:00;37,6;14,3;0;0;10;14,5;24,5;0,2;0,29;2,4;0;9,9;562;0;0;0
4/01/2024 4:00;45,7;11,5;0;0;10,2;15,2;25,4;0,4;0,28;2,2;0;9,7;562;0;0;0
4/01/2024 5:00;24,2;9,3;0;0;14,9;16,5;31,5;0,5;0,33;1,6;0;9,2;562;0;0;0
4/01/2024 6:00;26,2;17,4;0;0;28;21,2;49,3;1,5;0,59;2,8;0;10,6;562;0;0;0
4/01/2024 7:00;24,3;14,7;0;0;29,8;18,1;47,9;0,7;0,66;2;0;8,9;563;0;0;16
4/01/2024 8:00;35;12;0;0;21;16;37;1,4;0,71;5,4;0;12,3;563;0;0;244
4/01/2024 9:00;47,3;20,3;0;0;62,8;45,8;108,6;2,5;1,71;7,1;0;14,6;564;0;0;435
4/01/2024 10:00;67,4;26,8;0;0;38;54,5;92,5;3,3;1,56;16,7;0;17,1;564;0;0;601
4/01/2024 11:00;78,7;41,3;0;0;12,7;31,3;44,1;2,1;0,8;29,5;0;19;563;0;0;714
4/01/2024 12:00;62,5;33,4;0;0;5,7;20,8;26,6;2,1;0,52;42,2;0;20,5;563;0;0;803
4/01/2024 13:00;50,5;24,4;0;0;3,2;16,4;19,5;2,6;0,44;50,3;0;21,5;562;0;0;596
4/01/2024 14:00;61,6;18,2;0;0;2,3;15,8;18,1;2,4;0,43;52,2;0;20,6;562;0;0;326
4/01/2024 15:00;54,6;14,3;0;0;3,2;14,6;17,8;2,5;0,43;54,6;0;20,5;562;0;0;417
4/01/2024 16:00;57,9;20,7;0;0;2,7;14,3;17;2;0,47;47,1;0;19,4;561;0;0;229
4/01/2024 17:00;63,9;23,9;0;0;3,1;15,1;18,2;2,2;0,48;45,8;0;19,6;562;0;0;233
4/01/2024 18:00;60,3;27,6;0;0;2,1;16,7;18,8;2,5;0,54;38,5;0;17,9;562;0;0;46
4/01/2024 19:00;61,2;19,3;0;0;0,6;17,2;17,8;3,1;0,56;30,4;0;16,5;562;0;0;0
4/01/2024 20:00;58,7;20,5;0;0;10,9;30,1;41;2,2;0,9;14,4;0;15,2;563;0;0;0
4/01/2024 21:00;62,4;25,7;0;0;21,1;36,5;57,6;1,1;1,22;2,4;0;14,4;563;0;0;0
4/01/2024 22:00;82,9;34,2;0;0;32,8;34;66,8;0,8;1,3;1,5;0;13,9;564;0;0;0
4/01/2024 23:00;75,3;33,5;0;0;26,7;29;55,7;0,7;0,99;1,7;0;13,4;563;0;0;0
5/01/2024 0:00;77,4;31,2;0;0;29;28,6;57,5;0,7;0,78;1,5;0;12,7;563;0;0;0
5/01/2024 1:00;71,9;33,8;0;0;12,9;26;39;0,2;0,34;2,5;0;12,1;563;0;0;0
5/01/2024 2:00;51,6;33,9;0;0;5,5;19,9;25,4;0,1;0,22;6,9;0;12;563;0;0;0
5/01/2024 3:00;58,7;26,1;0;0;4,7;17,9;22,6;0;0,2;5,8;0;11,4;562;0;0;0
5/01/2024 4:00;48;25;0;0;12,6;18,1;30,7;0;0,22;6,4;0;10,8;562;0;0;0
5/01/2024 5:00;35,3;18,6;0;0;16,5;19,8;36,3;0;0,36;3,2;0;10,4;562;0;0;0
5/01/2024 6:00;41,3;19,9;0;0;31,5;21,6;53,2;0,5;0,59;1,5;0;10;563;0;0;0
5/01/2024 7:00;49,4;14,4;0;0;40,5;20,7;61,2;0,4;0,78;2,1;0;9,2;563;0;0;19
5/01/2024 8:00;68,2;26,4;0;0;26,3;18;44,3;0,9;0,72;6;0;12,3;563;0;0;221
5/01/2024 9:00;63,8;33,3;0;0;11,5;15,2;26,7;3,2;0,41;14,1;0;15,4;563;0;0;442
5/01/2024 10:00;63,2;34,5;0;0;7,3;16,1;23,4;1,3;0,42;25,3;0;16,8;563;0;0;557
5/01/2024 11:00;33,3;24,5;0;0;6,4;20,7;27;1;0,52;36,1;0;18,1;563;0;0;602
5/01/2024 12:00;31,1;19,2;0;0;3,2;14,1;17,3;0,9;0,36;45,6;0;19,6;562;0;0;780
5/01/2024 13:00;26;15,1;0;0;3,1;10,6;13,7;1,9;0,26;45,3;0;20,3;562;0;0;759
5/01/2024 14:00;59,6;11,4;0;0;2,4;10,1;12,5;1,5;0,29;44,2;0;20,7;561;0;0;668
5/01/2024 15:00;58,9;12,9;0;0;3;11,2;14,2;1,6;0,34;41,8;0;20,7;561;0;0;504
5/01/2024 16:00;65,8;14,6;0;0;2,9;11;13,9;1,3;0,31;43,8;0;20,5;561;0;0;388
5/01/2024 17:00;46,4;19,3;0;0;6,8;15,6;22,5;1,3;0,45;32,6;0;19,6;561;0;0;188
5/01/2024 18:00;59,3;17,7;0;0;8,6;14,2;22,8;0,5;0,48;25;0;17,1;562;0;0;42
5/01/2024 19:00;38,5;14,8;0;0;8,8;16,9;25,7;0,3;0,64;19,4;0;16,1;562;0;0;0
5/01/2024 20:00;44,6;15,6;0;0;6,7;15,2;21,8;0,4;0,58;20,7;0;15,6;563;0;0;0
5/01/2024 21:00;37,2;11,5;0;0;10,6;20;30,6;0,3;0,62;14,7;0;15,1;563;0;0;0
5/01/2024 22:00;31,8;15,7;0;0;6,1;16,3;22,4;0;0,53;15,3;0;14,6;563;0;0;0
5/01/2024 23:00;48,1;17,6;0;0;2,5;10,7;13,2;0;0,29;19,2;0;13,7;563;0;0;0
6/01/2024 0:00;25,8;13,4;0;0;1,5;10,5;12;3;0,2;17,4;0;12,5;563;0;0;0
6/01/2024 1:00;21,3;15,2;0;0;0,7;7,8;8,4;5,5;0,17;20;0;11,9;563;0;0;0
6/01/2024 2:00;20,8;15,8;0;0;1,8;11,9;13,6;4,2;0,21;16,7;0;11,6;562;0;0;0
6/01/2024 3:00;19;12,3;0;0;6;18,5;24,5;5,9;0,27;8,3;0;10,7;562;0;0;0
6/01/2024 4:00;35,5;19,4;0;0;10,1;21,1;31,3;2;0,34;4,7;0;9,7;562;0;0;0
6/01/2024 5:00;43,4;15,2;0;0;12;20,6;32,5;8,7;0,35;6,7;0;10,1;562;0;0;0
6/01/2024 6:00;38,4;16,1;0;0;13,1;21,1;34,2;3,7;0,46;5,7;0;9,5;562;0;0;0
6/01/2024 7:00;31,6;14,6;0;0;14,8;19,6;34,4;2,4;0,58;6,5;0;9,1;563;0;0;16
6/01/2024 8:00;43,8;14,5;0;0;19,5;18,1;37,6;8,7;0,64;9,1;0;12,2;563;0;0;227
6/01/2024 9:00;59,6;22,7;0;0;5,8;10,8;16,6;5,9;0,39;21,4;0;16,4;563;0;0;465
6/01/2024 10:00;50,5;31,9;0;0;3,9;6,4;10,3;2;0,25;24,9;0;19,2;563;0;0;653
6/01/2024 11:00;28,2;23,2;0;0;3,2;5,1;8,3;1,1;0,18;24,5;0;20,2;562;0;0;779
6/01/2024 12:00;38;17,5;0;0;2;4,4;6,4;1,3;0,15;23,7;0;20,8;562;0;0;832
6/01/2024 13:00;20,9;12,7;0;0;1,7;3,5;5,2;0,5;0,13;23,9;0;21,5;562;0;0;782
6/01/2024 14:00;31,2;9,4;0;0;1,4;3,6;5,1;1,2;0,14;23,9;0;21,5;561;0;0;729
6/01/2024 15:00;19,8;9,5;0;0;1,2;3,4;4,6;1,4;0,16;25;0;21,6;561;0;0;605
6/01/2024 16:00;41,2;7,4;0;0;1,3;3,1;4,5;1,9;0,15;24,8;0;21;561;0;0;458
6/01/2024 17:00;25,7;6;0;0;2,1;3,8;5,9;3;0,15;22,7;0;20,1;561;0;0;239
6/01/2024 18:00;13,4;4,4;0;0;2,3;5,9;8,1;3,6;0,2;21,6;0;18,8;561;0;0;43
6/01/2024 19:00;27,8;3,3;0;0;4,6;7;11,6;3,7;0,3;20,8;0;16,8;561;0;0;0
6/01/2024 20:00;22,6;2,6;0;0;10,1;17,4;27,6;3,8;0,52;10,6;0;15,6;562;0;0;0
6/01/2024 21:00;18,5;2,1;0;0;10,5;18,8;29,3;0;0,65;8,4;0;14,6;562;0;0;0
6/01/2024 22:00;25;1,9;0;0;5;12,7;17,7;0;0,4;13,1;0;13,4;562;0;0;0
6/01/2024 23:00;30,3;5,4;0;0;4,4;14,8;19,2;0,1;0,39;10,5;0;12,6;562;0;0;0
7/01/2024 0:00;15,9;7,5;0;0;3,8;16;19,8;0;0,35;6,3;0;11,2;562;0;0;0
7/01/2024 1:00;24,8;6,8;0;0;2,6;14,8;17,5;1,8;0,3;6,2;0;10,3;562;0;0;0
7/01/2024 2:00;30,9;6,3;0;0;8,4;16,8;25,2;9;0,33;3,6;0;10;562;0;0;0
7/01/2024 3:00;36,5;5,1;0;0;3,7;12,4;16,1;5,9;0,24;7,3;0;10,3;562;0;0;0
7/01/2024 4:00;19,8;11,4;0;0;2,6;12,4;15,1;2,3;0,21;6,2;0;8,9;562;0;0;0
7/01/2024 5:00;25,8;14,9;0;0;3,4;14,6;18;2,2;0,27;3,5;0;8,3;562;0;0;0
7/01/2024 6:00;29,6;12,2;0;0;5,6;15,7;21,3;1,6;0,3;2,5;0;7,6;562;0;0;0
7/01/2024 7:00;23,7;16,3;0;0;0;0;0;0;0;0;0;7,3;563;0;0;13
7/01/2024 8:00;33,9;20,5;0;0;11,3;11,3;22,6;6,3;0,4;8,2;0;12;563;0;0;239
7/01/2024 9:00;53,4;27,1;0;0;3,9;4,6;8,5;2,4;0,24;17;0;16;563;0;0;474
7/01/2024 10:00;38,9;20,3;0;0;2,5;3,4;5,9;2,4;0,23;16,4;0;17,3;563;0;0;648
7/01/2024 11:00;21,9;17,4;0;0;1,7;2,8;4,5;1,8;0,19;17,3;0;18,1;563;0;0;775
7/01/2024 12:00;15,7;12,4;0;0;1,2;2,8;4;3;0,18;18;0;18,6;563;0;0;826
7/01/2024 13:00;14,2;12;0;0;2;3,3;5,3;3,4;0,23;17,7;0;19,9;562;0;0;831
7/01/2024 14:00;43,3;8,6;0;0;1,8;3,1;4,9;2,1;0,22;18,6;0;20,1;561;0;0;800
7/01/2024 15:00;23,3;7,2;0;0;1,9;3;4,9;2,5;0,23;19,8;0;19,9;561;0;0;670
7/01/2024 16:00;24,9;6,3;0;0;2,9;3,9;6,9;2,1;0,32;20,3;0;19,8;561;0;0;517
7/01/2024 17:00;17,3;8,2;0;0;8,6;7,2;15,8;1,5;0,51;19,1;0;19,4;561;0;0;264
7/01/2024 18:00;16,8;6,4;0;0;10,1;8,9;19;1,8;0,58;17,3;0;18,1;561;0;0;50
7/01/2024 19:00;12,1;4,8;0;0;0,6;3,8;4,4;2,7;0,21;20,6;0;16,6;561;0;0;0
7/01/2024 20:00;18,6;3,7;0;0;6;9;15;9,5;0,4;15,4;0;16,4;562;0;0;0
7/01/2024 21:00;29,3;3;0;0;5,5;9,6;15,1;9,2;0,41;15,2;0;15,7;562;0;0;0
7/01/2024 22:00;21,2;4;0;0;5,5;12,3;17,8;6,1;0,47;12,5;0;14,9;562;0;0;0
7/01/2024 23:00;23,7;5,3;0;0;2,8;9,2;12;4,3;0,35;15,7;0;14,4;562;0;0;0
8/01/2024 0:00;30,1;6,8;0;0;1,3;7,4;8,7;6,5;0,26;15,5;0;13,6;562;0;0;0
8/01/2024 1:00;16;6,9;0;0;3;14,5;17,6;3,8;0,31;4;0;11,8;562;0;0;0
8/01/2024 2:00;34,5;8,9;0;0;4;9,4;13,4;0,9;0,22;4,3;0;10,3;561;0;0;0
8/01/2024 3:00;29;11,9;0;0;3,8;10,7;14,5;3,3;0,23;4,1;0;10;561;0;0;0
8/01/2024 4:00;21,3;9,3;0;0;4,3;9;13,3;1,5;0,21;5;0;9,6;561;0;0;0
8/01/2024 5:00;29,3;14,4;0;0;8,7;11,2;19,9;6,1;0,29;4,1;0;9,6;561;0;0;0
8/01/2024 6:00;18,1;10,3;0;0;5,9;10,4;16,3;2,6;0,29;4;0;8,6;561;0;0;0
8/01/2024 7:00;10,1;10,1;0;0;18,2;12;30,1;2,5;0,37;4,2;0;8,7;562;0;0;16
8/01/2024 8:00;15,4;7,9;0;0;6,7;6,8;13,5;1,7;0,31;12,3;0;12;562;0;0;220
8/01/2024 9:00;35,3;11;0;0;3,9;5,3;9,2;7,4;0,22;17;0;14,7;562;0;0;347
8/01/2024 10:00;19,3;14,2;0;0;10,2;6,2;16,4;0,8;0,23;19;0;16,7;563;0;0;615
8/01/2024 11:00;21,6;10,3;0;0;3,8;4,3;8,2;0,6;0,25;22;0;17,8;562;0;0;574
8/01/2024 12:00;18,6;9,4;0;0;2,2;3,2;5,4;1,3;0,17;21,7;0;19,4;562;0;0;833
8/01/2024 13:00;13,9;13,9;0;0;1,3;2,9;4,2;1,5;0,13;21,7;0;20,5;561;0;0;805
8/01/2024 14:00;34,5;10;0;0;3,1;4;7;2,2;0,23;21,6;0;21,3;561;0;0;741
8/01/2024 15:00;21,3;7,6;0;0;4;4,4;8,4;2,1;0,23;22,1;0;21,4;560;0;0;636
8/01/2024 16:00;31,5;10,6;0;0;6;5,6;11,6;2,4;0,39;21,9;0;22;560;0;0;453
8/01/2024 17:00;17,5;9,9;0;0;4,4;4,8;9,2;4,6;0,29;22,4;0;20,8;560;0;0;237
8/01/2024 18:00;12;8,7;0;0;3,2;5,5;8,7;3,9;0,27;20,5;0;19,2;560;0;0;52
8/01/2024 19:00;13,2;13,2;0;0;11,8;15,1;26,9;0,7;0,69;11,8;0;17,1;561;0;0;0
8/01/2024 20:00;27;9,2;0;0;22,1;22,3;44,4;0,6;0,83;4,6;0;14,9;562;0;0;0
8/01/2024 21:00;30,4;8,5;0;0;9;14,9;23,9;3,5;0,64;8,6;0;13,8;562;0;0;0
8/01/2024 22:00;48,1;7,2;0;0;2,1;9,9;12;7,9;0,32;12,5;0;13,4;562;0;0;0
8/01/2024 23:00;30;17,9;0;0;2,2;8,7;10,9;9,2;0,25;12,1;0;12,6;563;0;0;0
9/01/2024 0:00;30,1;13;0;0;1,4;7;8,4;11;0,2;14,5;0;12,2;562;0;0;0
9/01/2024 1:00;20,8;11,1;0;0;2,1;9,8;11,9;10,8;0,29;12,8;0;11,9;562;0;0;0
9/01/2024 2:00;21,4;12;0;0;2,2;9;11,3;11,1;0,28;11,5;0;11,5;562;0;0;0
9/01/2024 3:00;22;13,1;0;0;2,6;9,8;12,4;10,6;0,27;9;0;11,1;561;0;0;0
9/01/2024 4:00;24,5;12,5;0;0;8,1;10;18;4,4;0,28;7,9;0;10,6;561;0;0;0
9/01/2024 5:00;24,4;13,3;0;0;33,9;15,3;49,2;1;0,45;2;0;8,9;562;0;0;0
9/01/2024 6:00;36,9;9,4;0;0;42;17,2;59,3;1,1;0,69;1,5;0;8,2;562;0;0;0
9/01/2024 7:00;45,8;12,5;0;0;51,8;17,7;69,5;0,8;0,99;2,4;0;7,9;562;0;0;14
9/01/2024 8:00;27,4;19;0;0;40,4;19,7;60,1;1,6;1,03;3,9;0;11,9;563;0;0;232
9/01/2024 9:00;64,4;16,5;0;0;41;33,1;74,1;2,7;1,31;8,7;0;14,8;563;0;0;453
9/01/2024 10:00;70,5;23,5;0;0;23,7;39,2;62,8;2,7;1,25;19,1;0;17;563;0;0;607
9/01/2024 11:00;67,9;32,1;0;0;10;18;28;2,1;0,66;20,9;0;19,8;562;0;0;708
9/01/2024 12:00;62,8;27,7;0;0;1,9;3,8;5,6;1,7;0,27;17,9;0;20,4;562;0;0;741
9/01/2024 13:00;33,9;21,1;0;0;1;2,5;3,4;0,8;0,25;19,4;0;21,1;562;0;0;810
9/01/2024 14:00;38,6;14,9;0;0;1,1;2,7;3,8;1,5;0,25;18,9;0;21,4;561;0;0;760
9/01/2024 15:00;28,5;11,4;0;0;1,8;3,4;5,2;3;0,27;18,4;0;21,7;561;0;0;651
9/01/2024 16:00;24,3;8;0;0;2,6;3,7;6,3;3;0,28;18,3;0;21,6;561;0;0;480
9/01/2024 17:00;15;5,6;0;0;1,2;2,8;4;2,7;0,26;18,5;0;20;561;0;0;244
9/01/2024 18:00;8,6;4;0;0;1,5;4;5,5;5;0,28;19,4;0;18,5;561;0;0;66
9/01/2024 19:00;33,1;2,9;0;0;8;13;20,9;5,2;0,58;13,9;0;17;562;0;0;0
9/01/2024 20:00;28,1;2,2;0;0;17,1;18,5;35,6;3;0,81;8,2;0;15,9;562;0;0;0
9/01/2024 21:00;18,9;1,7;0;0;4,8;15,3;20,2;8,3;0,54;8,3;0;14,5;563;0;0;0
9/01/2024 22:00;16,4;1,4;0;0;14,7;16;30,8;0,6;0,64;3,8;0;13,5;563;0;0;0
9/01/2024 23:00;26,2;1,3;0;0;18;16,4;34,4;2,1;0,6;1,9;0;12,2;563;0;0;0
10/01/2024 0:00;29,8;1,8;0;0;14,5;16,1;30,6;1,1;0,51;1,9;0;12,5;563;0;0;0
10/01/2024 1:00;25,6;5,9;0;0;16,9;13,5;30,4;0,8;0,29;2,8;0;11,4;563;0;0;0
10/01/2024 2:00;60,9;8,8;0;0;10,5;10,7;21,2;2;0,25;3,3;0;11,2;563;0;0;0
10/01/2024 3:00;55,4;10,7;0;0;17,4;11,8;29,2;1,2;0,31;1,6;0;10,1;562;0;0;0
10/01/2024 4:00;58,9;10,7;0;0;24,1;12;36,1;0,9;0,33;1,4;0;9,5;562;0;0;0
10/01/2024 5:00;30,6;12,4;0;0;38,4;14,9;53,3;0,8;0,43;1,2;0;9,5;562;0;0;0
10/01/2024 6:00;34,7;16,6;0;0;75,3;17,8;93,1;1,2;0,9;1,7;0;9,1;563;0;0;0
10/01/2024 7:00;55;20,9;0;0;83;17,1;100,1;1,5;1,3;1,8;0;8,9;563;0;0;11
10/01/2024 8:00;72,6;15,7;0;0;36,4;15,3;51,8;6,2;0,86;3,4;0;13,4;563;0;0;227
10/01/2024 9:00;58,6;28,8;0;0;30,1;23,4;53,4;5,1;0,94;8,5;0;16,2;563;0;0;421
10/01/2024 10:00;63,3;36;0;0;10,5;14,1;24,5;3,2;0,5;15,3;0;19;563;0;0;610
10/01/2024 11:00;44,1;32,2;0;0;20,1;9,1;29,1;0,4;0,34;14,6;0;20,6;563;0;0;734
10/01/2024 12:00;34,2;23,2;0;0;7,5;5,6;13,1;1;0,29;17,1;0;21,7;562;0;0;843
10/01/2024 13:00;42,3;17,4;0;0;5,8;5,4;11,2;3;0,26;18,3;0;22,6;562;0;0;837
10/01/2024 14:00;26,2;12,7;0;0;3,9;4,4;8,3;2,2;0,24;19;0;22,5;561;0;0;623
10/01/2024 15:00;43,4;15,7;0;0;1,6;3,3;4,9;1,9;0,21;19,8;0;22,5;561;0;0;597
10/01/2024 16:00;35;11,4;0;0;2,7;4,1;6,8;2;0,25;21,5;0;21,7;561;0;0;449
10/01/2024 17:00;33,3;9;0;0;5,8;5,8;11,5;4,7;0,29;19,1;0;21,5;561;0;0;260
10/01/2024 18:00;32,5;8,3;0;0;4,9;6,1;11;3,3;0,35;18,4;0;19,9;561;0;0;71
10/01/2024 19:00;21,5;5,8;0;0;14,7;13,5;28,1;1,1;0,66;11,5;0;17,6;562;0;0;0
